NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,Label2,Label3,Label4,Label5,Label6
33,332,3329,33299,332999,Manufacturing,Fabricated Metal Product Manufacturing,Other Fabricated Metal Product Manufacturing,All Other Fabricated Metal Product Manufacturing,All Other Miscellaneous Fabricated Metal Product Manufacturing
33,333,3331,33311,333111,Manufacturing,Machinery Manufacturing,"Agriculture, Construction, and Mining Machinery Manufacturing",Agricultural Implement Manufacturing,Farm Machinery and Equipment Manufacturing
33,333,3331,33311,333112,Manufacturing,Machinery Manufacturing,"Agriculture, Construction, and Mining Machinery Manufacturing",Agricultural Implement Manufacturing,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing
33,333,3331,33312,333120,Manufacturing,Machinery Manufacturing,"Agriculture, Construction, and Mining Machinery Manufacturing",Construction Machinery Manufacturing,Construction Machinery Manufacturing
33,333,3331,33313,333131,Manufacturing,Machinery Manufacturing,"Agriculture, Construction, and Mining Machinery Manufacturing",Mining and Oil and Gas Field Machinery Manufacturing,Mining Machinery and Equipment Manufacturing
33,333,3331,33313,333132,Manufacturing,Machinery Manufacturing,"Agriculture, Construction, and Mining Machinery Manufacturing",Mining and Oil and Gas Field Machinery Manufacturing,Oil and Gas Field Machinery and Equipment Manufacturing
33,333,3332,33321,333210,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Sawmill and Woodworking Machinery Manufacturing,Sawmill and Woodworking Machinery Manufacturing
33,333,3332,33322,333220,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Plastics and Rubber Industry Machinery Manufacturing,Plastics and Rubber Industry Machinery Manufacturing
33,333,3332,33329,333291,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Other Industrial Machinery Manufacturing,Paper Industry Machinery Manufacturing
33,333,3332,33329,333292,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Other Industrial Machinery Manufacturing,Textile Machinery Manufacturing
33,333,3332,33329,333293,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Other Industrial Machinery Manufacturing,Printing Machinery and Equipment Manufacturing
33,333,3332,33329,333294,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Other Industrial Machinery Manufacturing,Food Product Machinery Manufacturing
33,333,3332,33329,333295,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Other Industrial Machinery Manufacturing,Semiconductor Machinery Manufacturing
33,333,3332,33329,333298,Manufacturing,Machinery Manufacturing,Industrial Machinery Manufacturing,Other Industrial Machinery Manufacturing,All Other Industrial Machinery Manufacturing
33,333,3333,33331,333311,Manufacturing,Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Automatic Vending Machine Manufacturing
33,333,3333,33331,333312,Manufacturing,Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing"
33,333,3333,33331,333313,Manufacturing,Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Office Machinery Manufacturing
33,333,3333,33331,333314,Manufacturing,Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Optical Instrument and Lens Manufacturing
33,333,3333,33331,333315,Manufacturing,Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Photographic and Photocopying Equipment Manufacturing
33,333,3333,33331,333319,Manufacturing,Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Commercial and Service Industry Machinery Manufacturing,Other Commercial and Service Industry Machinery Manufacturing
33,333,3334,33341,333411,Manufacturing,Machinery Manufacturing,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing","Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Air Purification Equipment Manufacturing
33,333,3334,33341,333412,Manufacturing,Machinery Manufacturing,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing","Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Industrial and Commercial Fan and Blower Manufacturing
33,333,3334,33341,333414,Manufacturing,Machinery Manufacturing,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing","Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Heating Equipment (except Warm Air Furnaces) Manufacturing
33,333,3334,33341,333415,Manufacturing,Machinery Manufacturing,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing","Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing
33,333,3335,33351,333511,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,Industrial Mold Manufacturing
33,333,3335,33351,333512,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,Machine Tool (Metal Cutting Types) Manufacturing
33,333,3335,33351,333513,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,Machine Tool (Metal Forming Types) Manufacturing
33,333,3335,33351,333514,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing"
33,333,3335,33351,333515,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,Cutting Tool and Machine Tool Accessory Manufacturing
33,333,3335,33351,333516,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,Rolling Mill Machinery and Equipment Manufacturing
33,333,3335,33351,333518,Manufacturing,Machinery Manufacturing,Metalworking Machinery Manufacturing,Metalworking Machinery Manufacturing,Other Metalworking Machinery Manufacturing
33,333,3336,33361,333611,Manufacturing,Machinery Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing","Engine, Turbine, and Power Transmission Equipment Manufacturing",Turbine and Turbine Generator Set Units Manufacturing
33,333,3336,33361,333612,Manufacturing,Machinery Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing","Engine, Turbine, and Power Transmission Equipment Manufacturing","Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing"
33,333,3336,33361,333613,Manufacturing,Machinery Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing","Engine, Turbine, and Power Transmission Equipment Manufacturing",Mechanical Power Transmission Equipment Manufacturing
33,333,3336,33361,333618,Manufacturing,Machinery Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing","Engine, Turbine, and Power Transmission Equipment Manufacturing",Other Engine Equipment Manufacturing
33,333,3339,33391,333911,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Pump and Compressor Manufacturing,Pump and Pumping Equipment Manufacturing
33,333,3339,33391,333912,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Pump and Compressor Manufacturing,Air and Gas Compressor Manufacturing
33,333,3339,33391,333913,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Pump and Compressor Manufacturing,Measuring and Dispensing Pump Manufacturing
33,333,3339,33392,333921,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Material Handling Equipment Manufacturing,Elevator and Moving Stairway Manufacturing
33,333,3339,33392,333922,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Material Handling Equipment Manufacturing,Conveyor and Conveying Equipment Manufacturing
33,333,3339,33392,333923,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Material Handling Equipment Manufacturing,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
33,333,3339,33392,333924,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,Material Handling Equipment Manufacturing,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing"
33,333,3339,33399,333991,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Power-Driven Handtool Manufacturing
33,333,3339,33399,333992,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Welding and Soldering Equipment Manufacturing
33,333,3339,33399,333993,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Packaging Machinery Manufacturing
33,333,3339,33399,333994,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Industrial Process Furnace and Oven Manufacturing
33,333,3339,33399,333995,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Fluid Power Cylinder and Actuator Manufacturing
33,333,3339,33399,333996,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Fluid Power Pump and Motor Manufacturing
33,333,3339,33399,333997,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,Scale and Balance Manufacturing
33,333,3339,33399,333999,Manufacturing,Machinery Manufacturing,Other General Purpose Machinery Manufacturing,All Other General Purpose Machinery Manufacturing,All Other Miscellaneous General Purpose Machinery Manufacturing
33,334,3341,33411,334111,Manufacturing,Computer and Electronic Product Manufacturing,Computer and Peripheral Equipment Manufacturing,Computer and Peripheral Equipment Manufacturing,Electronic Computer Manufacturing
33,334,3341,33411,334112,Manufacturing,Computer and Electronic Product Manufacturing,Computer and Peripheral Equipment Manufacturing,Computer and Peripheral Equipment Manufacturing,Computer Storage Device Manufacturing
33,334,3341,33411,334113,Manufacturing,Computer and Electronic Product Manufacturing,Computer and Peripheral Equipment Manufacturing,Computer and Peripheral Equipment Manufacturing,Computer Terminal Manufacturing
33,334,3341,33411,334119,Manufacturing,Computer and Electronic Product Manufacturing,Computer and Peripheral Equipment Manufacturing,Computer and Peripheral Equipment Manufacturing,Other Computer Peripheral Equipment Manufacturing
33,334,3342,33421,334210,Manufacturing,Computer and Electronic Product Manufacturing,Communications Equipment Manufacturing,Telephone Apparatus Manufacturing,Telephone Apparatus Manufacturing
33,334,3342,33422,334220,Manufacturing,Computer and Electronic Product Manufacturing,Communications Equipment Manufacturing,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing
33,334,3342,33429,334290,Manufacturing,Computer and Electronic Product Manufacturing,Communications Equipment Manufacturing,Other Communications Equipment Manufacturing,Other Communications Equipment Manufacturing
33,334,3343,33431,334310,Manufacturing,Computer and Electronic Product Manufacturing,Audio and Video Equipment Manufacturing,Audio and Video Equipment Manufacturing,Audio and Video Equipment Manufacturing
33,334,3344,33441,334411,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Electron Tube Manufacturing
33,334,3344,33441,334412,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Bare Printed Circuit Board Manufacturing
33,334,3344,33441,334413,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Related Device Manufacturing
33,334,3344,33441,334414,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Electronic Capacitor Manufacturing
33,334,3344,33441,334415,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Electronic Resistor Manufacturing
33,334,3344,33441,334416,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,"Electronic Coil, Transformer, and Other Inductor Manufacturing"
33,334,3344,33441,334417,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Electronic Connector Manufacturing
33,334,3344,33441,334418,Manufacturing,Computer and Electronic Product Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Semiconductor and Other Electronic Component Manufacturing,Printed Circuit Assembly (Electronic Assembly) Manufacturing
