NAICS6_Make,NAICS6_Use,ProVal
31161A,445000,5.531435016
3118A0,445000,1.106287003
311990,445000,45.35776713
314120,445000,3.588235294
314900,445000,127.3823529
316000,445000,10.11111111
322120,445000,27.4660336
322130,445000,89.62600438
322210,445000,510.2899927
322220,445000,607.1439007
322230,445000,2.891161432
322299,445000,49.14974434
323110,445000,201.5625
324110,445000,473.0358852
324190,445000,66.90191388
325190,445000,13.63636364
325510,445000,14.77272727
325610,445000,28.40909091
3259A0,445000,3.409090909
326110,445000,614.481409
326140,445000,136.4148728
326150,445000,173.2837573
326190,445000,875.0215264
326210,445000,56.53228963
423100,445000,215.1724138
423400,445000,210.8689655
423600,445000,86.06896552
423800,445000,225.2137931
423A00,445000,167.8344828
424200,445000,126.2344828
424400,445000,205.1310345
424700,445000,154.9241379
424A00,445000,569.4896552
425000,445000,152.0551724
441000,445000,235
445000,445000,6
452000,445000,48
444000,445000,133
446000,445000,2
447000,445000,3
454000,445000,44
4B0000,445000,29
481000,445000,50.82352941
482000,445000,47.77777778
483000,445000,8
484000,445000,986.8529946
485000,445000,7
486000,445000,5
48A000,445000,281.1849711
492000,445000,546.8150289
493000,445000,7345.665482
511110,445000,62.17307692
511120,445000,25.80769231
511130,445000,1.759615385
5111A0,445000,2.346153846
511200,445000,11.14423077
512200,445000,223
517110,445000,293.9341317
517210,445000,412.8802395
517A00,445000,56.04191617
518200,445000,869.372093
519130,445000,256.1860465
5191A0,445000,2.372093023
522A00,445000,2055.954671
52A000,445000,926.9568147
523900,445000,58.66666667
523A00,445000,167.4666667
5241XX,445000,1077.989035
524200,445000,207.6337719
531ORE,445000,20474.83498
532100,445000,301.968232
532400,445000,240.3667127
532A00,445000,38.6519337
533000,445000,1154.726519
541100,445000,323.1843575
541512,445000,502.9387755
54151A,445000,268.8979592
541200,445000,1296.742609
541300,445000,192.3675362
541610,445000,502.9368116
5416A0,445000,123.995942
541800,445000,5050.227246
541400,445000,381.2585507
541920,445000,9.270724638
5419A0,445000,288.5513043
550000,445000,4031.548127
561300,445000,673.1634868
561700,445000,1147.879934
561100,445000,121.9217105
561200,445000,92.08980263
561400,445000,1274.989803
561500,445000,31.12894737
561600,445000,394.3
561900,445000,184.1796053
562000,445000,517
611A00,445000,941.5223336
611B00,445000,193.4776664
711200,445000,1.085106383
711500,445000,81.38297872
711A00,445000,427.5319149
713900,445000,29
721000,445000,77.31428571
722110,445000,240.2534884
722211,445000,120.1267442
722A00,445000,640.2872093
811100,445000,770.0552359
811200,445000,668.1008822
811300,445000,1302.616801
811400,445000,241.0920598
812300,445000,76.76563099
813B00,445000,62.37207518
491000,445000,433
S00203,445000,283
S00300,445000,643
111900,452000,28.02711864
112A00,452000,1.077966102
221100,452000,4305.451929
221200,452000,21.5407226
221300,452000,70.00734844
230301,452000,615
3219A0,452000,99.0617284
327390,452000,16.15789474
332200,452000,58.1557377
332500,452000,6.762295082
332600,452000,1.352459016
332710,452000,9.467213115
332999,452000,17.58196721
33329A,452000,2.895522388
333318,452000,44.88059701
333415,452000,95.55223881
333920,452000,13.02985075
334118,452000,280.5371901
334220,452000,38.42975207
334290,452000,7.685950413
334413,452000,3.842975207
334513,452000,7.685950413
334300,452000,1.921487603
335120,452000,7.765151515
335210,452000,119.5833333
335224,452000,7.765151515
335911,452000,9.318181818
335920,452000,3.106060606
336310,452000,25.03783784
336320,452000,16.69189189
336350,452000,16.69189189
336390,452000,43.81621622
3363A0,452000,22.95135135
339990,452000,9.545454545
311210,452000,35.27018943
311221,452000,24.58225324
311225,452000,1.068793619
311300,452000,33.13260219
311410,452000,12.82552343
311420,452000,2.137587238
311513,452000,4.275174477
311514,452000,6.412761715
31151A,452000,3.206380857
31161A,452000,6.412761715
3118A0,452000,2.137587238
311990,452000,26.71984048
314900,452000,2483.103612
315000,452000,238.2780269
316000,452000,2.179372197
322120,452000,30.97922849
322130,452000,78.99703264
322210,452000,108.4272997
322220,452000,97.58456973
322230,452000,3.097922849
322299,452000,7.744807122
323110,452000,134.8170732
324110,452000,119.3943662
324190,452000,18.68075117
325190,452000,9.279069767
325510,452000,1.325581395
325520,452000,1.325581395
325610,452000,9.279069767
3259A0,452000,13.25581395
326110,452000,76.74498567
326120,452000,2.475644699
326140,452000,30.94555874
326150,452000,25.99426934
326190,452000,175.7707736
326210,452000,11.14040115
423100,452000,61.5
423400,452000,451.5
423600,452000,75
423800,452000,100.5
423A00,452000,165
424200,452000,34.5
424400,452000,135
424700,452000,111
424A00,452000,1080
425000,452000,22.5
441000,452000,25
445000,452000,1
452000,452000,6
454000,452000,402.9460581
4B0000,452000,11.32780083
481000,452000,79.8
482000,452000,11
483000,452000,1
484000,452000,965.3636364
485000,452000,20
486000,452000,1
48A000,452000,194.2459397
492000,452000,325.7540603
493000,452000,8705.432779
511130,452000,2.756756757
5111A0,452000,4.135135135
511200,452000,93.72972973
517110,452000,303.690671
517210,452000,283.101473
517A00,452000,43.23731588
518200,452000,534.1546894
519130,452000,286.7673569
5191A0,452000,2.019488429
522A00,452000,1397.30904
52A000,452000,1744.975473
523900,452000,40.6084507
523A00,452000,78.82816901
5241XX,452000,779.6980132
524200,452000,373.8278146
531ORE,452000,13043.69959
532100,452000,147.346425
532400,452000,78.20694864
532A00,452000,35.13645519
533000,452000,1978.975831
541100,452000,782.0989643
541512,452000,437.7540984
54151A,452000,551.2459016
541200,452000,670.3991803
541300,452000,276.3057377
541610,452000,822.3122951
5416A0,452000,194.845082
541800,452000,5633.995082
541400,452000,245.4827869
5419A0,452000,150.8122951
550000,452000,20816.16557
561300,452000,323.0125495
561700,452000,1394.054161
561100,452000,29.14398943
561200,452000,49.78764861
561400,452000,1158.47358
561500,452000,7.285997358
561600,452000,420.159181
561900,452000,286.5825627
562000,452000,282
711200,452000,1.325
711500,452000,49.025
711A00,452000,2.65
713900,452000,1
721000,452000,42
722110,452000,123.5747304
722211,452000,60.55161787
722A00,452000,617.8736518
811100,452000,432.8644689
811200,452000,491.045177
811300,452000,742.3858364
811400,452000,158.2515263
812300,452000,36.07203907
813B00,452000,15.12698413
491000,452000,279
S00203,452000,134
S00300,452000,732
221100,444000,2263.630617
221200,444000,54.96917478
221300,444000,63.76424274
230301,444000,378.5232047
321100,444000,3.317617866
3219A0,444000,43.12903226
327100,444000,6.888030888
327310,444000,1.722007722
327330,444000,1.722007722
327390,444000,8.61003861
327400,444000,6.888030888
332200,444000,1.474705882
332310,444000,1.474705882
332430,444000,4.424117647
332500,444000,38.34235294
332600,444000,4.424117647
332800,444000,2.949411765
332913,444000,2.949411765
332999,444000,11.79764706
333112,444000,4.257594168
333318,444000,8.515188335
333415,444000,17.03037667
33351B,444000,1.419198056
333920,444000,62.44471446
334118,444000,34.38851351
334220,444000,1.273648649
334413,444000,7.641891892
334514,444000,8.915540541
334300,444000,39.48310811
334610,444000,2.547297297
335120,444000,25.72100313
335313,444000,5.144200627
335911,444000,36.00940439
335920,444000,3.429467085
335999,444000,1.714733542
336310,444000,29.01973165
336320,444000,290.1973165
336350,444000,301.0797159
336390,444000,506.0315706
3363A0,444000,132.4025257
337110,444000,8.685636856
339920,444000,2.634453782
339940,444000,2.634453782
339950,444000,1.317226891
339990,444000,46.10294118
314900,444000,4.431687715
316000,444000,30.84485666
322120,444000,13.67869616
322130,444000,15.04656577
322210,444000,23.25378347
322220,444000,20.51804424
323110,444000,26.30805687
324110,444000,334.1990369
324190,444000,22.45264848
325310,444000,30.05964215
325510,444000,11.45129225
325520,444000,5.725646123
325610,444000,1.431411531
3259A0,444000,1.431411531
326110,444000,45.11411992
326120,444000,6.444874275
326140,444000,12.88974855
326150,444000,20.94584139
326190,444000,349.6344294
326210,444000,40.28046422
423100,444000,201.5430196
423400,444000,51.41403561
423600,444000,45.24435134
423800,444000,67.86652701
423A00,444000,69.92308843
424200,444000,51.41403561
424400,444000,10.28280712
424700,444000,135.733054
424A00,444000,143.9592997
425000,444000,65.80996558
441000,444000,156
445000,444000,2
452000,444000,26
444000,444000,178.6718147
446000,444000,1.942084942
447000,444000,1.942084942
454000,444000,46.61003861
4B0000,444000,27.18918919
481000,444000,55.83333333
482000,444000,16.19047619
483000,444000,2
484000,444000,522.6859856
485000,444000,34.8627451
486000,444000,3
48A000,444000,621.2713936
492000,444000,626.596577
493000,444000,3644.049623
511110,444000,156.6666667
511120,444000,12.22222222
511200,444000,21.11111111
517110,444000,505.5051776
517210,444000,505.5051776
517A00,444000,66.12713079
518200,444000,437.6658768
519130,444000,43.76658768
5191A0,444000,3.126184834
522A00,444000,428.3806051
52A000,444000,799.7898765
523900,444000,12.96325459
523A00,444000,34.17585302
5241XX,444000,510.0588976
524200,444000,256.7072741
531ORE,444000,8316.748946
532100,444000,585.8510806
532400,444000,391.6201294
532A00,444000,69.48099069
533000,444000,1932.834832
541100,444000,284.2249727
541512,444000,214.1270417
54151A,444000,184.3871748
541200,444000,603.9581737
541300,444000,144.7631705
541610,444000,295.7527139
5416A0,444000,74.7164751
541800,444000,4419.168183
541400,444000,146.3197637
541920,444000,10.89615262
5419A0,444000,400.0444604
550000,444000,1685.142457
561300,444000,936.7370603
561700,444000,896.009362
561100,444000,153.2137221
561200,444000,73.69773974
561400,444000,618.6731309
561500,444000,34.90945566
561600,444000,242.4267754
561900,444000,698.1891133
562000,444000,215.7658402
611A00,444000,989.2940151
611B00,444000,201.4671702
711500,444000,38.24260355
711A00,444000,34.91715976
713900,444000,32.29885057
721000,444000,72.91304348
722110,444000,103.251112
722211,444000,39.47836636
722A00,444000,358.3420946
811100,444000,453.6286036
811200,444000,367.15091
811300,444000,763.1277178
811400,444000,138.0608794
812300,444000,16.68867773
812900,444000,25.79159285
813B00,444000,71.30616847
491000,444000,387.0181598
S00203,444000,117.3087248
221100,446000,1498.459704
221200,446000,5.496917478
221300,446000,49.4722573
230301,446000,212.6365413
3219A0,446000,142.6575682
327390,446000,1.722007722
327910,446000,1.722007722
332200,446000,19.17117647
332500,446000,17.69647059
332600,446000,4.424117647
332710,446000,44.24117647
332720,446000,1.474705882
332800,446000,1.474705882
332999,446000,23.59529412
333318,446000,7.095990279
333415,446000,26.96476306
33351B,446000,2.838396112
333920,446000,2.838396112
334118,446000,61.13513514
334220,446000,2.547297297
334290,446000,1.273648649
334413,446000,169.3952703
334513,446000,3.820945946
334300,446000,71.32432432
334610,446000,2.547297297
335120,446000,1.714733542
336310,446000,18.13733228
336320,446000,168.6771902
336350,446000,239.4127861
336390,446000,395.3938437
3363A0,446000,119.7063931
339920,446000,2.634453782
339990,446000,15.80672269
314900,446000,29.91389208
316000,446000,32.31365936
322120,446000,53.34691502
322130,446000,23.25378347
322210,446000,94.38300349
322220,446000,109.4295693
322230,446000,5.471478463
322299,446000,6.839348079
323110,446000,163.1099526
324110,446000,37.99678973
324190,446000,13.81701445
325190,446000,4.294234592
325412,446000,466.640159
325610,446000,12.88270378
3259A0,446000,21.47117296
326110,446000,207.8471954
326130,446000,11.27852998
326140,446000,77.3384913
326150,446000,46.72533849
326190,446000,275.5183752
326210,446000,4.833655706
423100,446000,141.9027383
423400,446000,82.26245698
423600,446000,84.3190184
423800,446000,92.5452641
423A00,446000,51.41403561
424200,446000,51.41403561
424400,446000,16.4524914
424700,446000,14.39592997
424A00,446000,158.3552297
425000,446000,63.75340416
441000,446000,112
445000,446000,1
452000,446000,15
444000,446000,44.66795367
446000,446000,1.942084942
447000,446000,1.942084942
454000,446000,44.66795367
4B0000,446000,21.36293436
481000,446000,21.84782609
482000,446000,8.095238095
483000,446000,1
484000,446000,293.5769483
48A000,446000,237.8581907
492000,446000,356.7872861
493000,446000,2098.595307
511120,446000,24.44444444
511130,446000,4.444444444
5111A0,446000,1.111111111
511200,446000,26.66666667
517110,446000,487.8712761
517210,446000,573.1018002
517A00,446000,70.53560618
518200,446000,489.2479265
519130,446000,103.1640995
5191A0,446000,3.126184834
522A00,446000,1330.061521
52A000,446000,409.7553614
523900,446000,24.7480315
523A00,446000,101.3490814
5241XX,446000,468.1132645
524200,446000,369.1215706
531ORE,446000,17184.33387
532100,446000,473.7340274
532400,446000,347.4049535
532A00,446000,61.58542357
533000,446000,399.5156965
541100,446000,543.5638879
541512,446000,453.5329704
54151A,446000,272.1197822
541200,446000,848.343311
541300,446000,183.6780013
541610,446000,832.7773787
5416A0,446000,200.8005268
541800,446000,3735.823755
541400,446000,102.7351533
541920,446000,49.8109834
5419A0,446000,518.345546
550000,446000,2113.01556
561300,446000,1691.169186
561700,446000,568.2483616
561100,446000,294.7909589
561200,446000,112.4860238
561400,446000,479.0353083
561500,446000,100.8495386
561600,446000,242.4267754
561900,446000,327.7610004
562000,446000,175.7134986
711500,446000,36.57988166
711A00,446000,1.662721893
721000,446000,3.391304348
722110,446000,112.3615042
722211,446000,62.25434695
722A00,446000,244.4621917
811100,446000,191.1612176
811200,446000,165.3696247
811300,446000,323.1534869
811400,446000,72.82332099
812300,446000,4.551457562
812900,446000,91.02915123
813B00,446000,39.44596553
491000,446000,464.6501211
S00203,446000,92.93288591
S00300,446000,189.7415186
111400,447000,452.6280992
221100,447000,3593.884647
221200,447000,2.198766991
221300,447000,149.5161554
230301,447000,1195.892037
3219A0,447000,96.21091811
327390,447000,5.166023166
332200,447000,14.74705882
332500,447000,41.29176471
332600,447000,4.424117647
332710,447000,1.474705882
332800,447000,13.27235294
332999,447000,33.91823529
333318,447000,7.095990279
333415,447000,76.63669502
33351B,447000,1.419198056
334118,447000,82.78716216
334220,447000,2.547297297
334290,447000,2.547297297
334513,447000,14.01013514
334514,447000,10.18918919
334300,447000,78.96621622
334610,447000,1.273648649
335120,447000,3.429467085
335911,447000,32.5799373
335930,447000,24.00626959
336211,447000,34.46093133
336310,447000,10.88239937
336320,447000,7.254932912
336350,447000,16.32359905
336390,447000,43.52959747
3363A0,447000,165.0497238
339920,447000,6.586134454
339990,447000,18.44117647
31151A,447000,2.513323983
314900,447000,8.863375431
316000,447000,57.28330523
322120,447000,12.31082654
322130,447000,24.62165308
322210,447000,21.88591385
322220,447000,24.62165308
322230,447000,1.367869616
322299,447000,1.367869616
323110,447000,103.478357
324110,447000,82.90208668
324190,447000,22.45264848
325190,447000,4.294234592
325510,447000,18.6083499
325610,447000,25.76540755
3259A0,447000,1.431411531
326110,447000,172.4003868
326140,447000,6.444874275
326150,447000,11.27852998
326190,447000,534.9245648
326210,447000,62.83752418
423100,447000,74.03621128
423400,447000,100.7715098
423600,447000,71.97964986
423800,447000,104.8846327
423A00,447000,61.69684274
424200,447000,98.71494838
424400,447000,22.62217567
424700,447000,45.24435134
424A00,447000,351.6720036
425000,447000,100.7715098
441000,447000,27
445000,447000,3
452000,447000,23
444000,447000,233.0501931
446000,447000,1.942084942
447000,447000,1.942084942
454000,447000,31.07335907
4B0000,447000,31.07335907
481000,447000,33.98550725
482000,447000,21.04761905
483000,447000,5
484000,447000,762.7049771
485000,447000,29.88235294
486000,447000,1
48A000,447000,202.3569682
492000,447000,349.6870416
493000,447000,5219.961081
511110,447000,57.77777778
511120,447000,62.22222222
511130,447000,2.222222222
5111A0,447000,1.111111111
511200,447000,12.22222222
512100,447000,1.810810811
517110,447000,393.8238012
517210,447000,467.298391
517A00,447000,55.84068823
518200,447000,700.2654028
519130,447000,146.9306872
