fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
50,21,72----,,G,2717,G,10699,G,41708,246,104,46,49,41,6,0,0,0,0,0,0,0,0,13,21
50,21,721///,,H,523,G,2409,G,10185,62,31,13,11,5,2,0,0,0,0,0,0,0,0,13,21
50,21,7211//,,H,509,G,2372,G,9468,51,21,12,11,5,2,0,0,0,0,0,0,0,0,13,21
50,21,72111/,,H,415,G,2010,G,8157,34,12,7,9,4,2,0,0,0,0,0,0,0,0,13,21
50,21,721110,,H,415,G,2010,G,8157,34,12,7,9,4,2,0,0,0,0,0,0,0,0,13,21
50,21,72119/,,H,94,G,362,G,1311,17,9,5,2,1,0,0,0,0,0,0,0,0,0,13,21
50,21,721191,,H,94,G,362,G,1305,16,8,5,2,1,0,0,0,0,0,0,0,0,0,13,21
50,21,721199,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,7212//,,G,12,S,0,H,703,10,9,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,72121/,,G,12,S,0,H,703,10,9,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,721211,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,721214,,G,7,S,0,H,631,7,7,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,7213//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,72131/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,721310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,722///,,G,2194,G,8290,G,31523,184,73,33,38,36,4,0,0,0,0,0,0,0,0,13,21
50,21,7223//,E,S,0,H,869,H,3326,19,9,4,1,4,1,0,0,0,0,0,0,0,0,13,21
50,21,72231/,E,S,0,H,843,H,3203,13,4,3,1,4,1,0,0,0,0,0,0,0,0,13,21
50,21,722310,E,S,0,H,843,H,3203,13,4,3,1,4,1,0,0,0,0,0,0,0,0,13,21
50,21,72232/,A,S,0,G,26,G,103,4,3,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,722320,A,S,0,G,26,G,103,4,3,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,72233/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,722330,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,7224//,,G,118,G,440,G,1391,20,15,2,1,2,0,0,0,0,0,0,0,0,0,13,21
50,21,72241/,,G,118,G,440,G,1391,20,15,2,1,2,0,0,0,0,0,0,0,0,0,13,21
50,21,722410,,G,118,G,440,G,1391,20,15,2,1,2,0,0,0,0,0,0,0,0,0,13,21
50,21,7225//,,G,1815,G,6981,G,26806,145,49,27,36,30,3,0,0,0,0,0,0,0,0,13,21
50,21,72251/,,G,1815,G,6981,G,26806,145,49,27,36,30,3,0,0,0,0,0,0,0,0,13,21
50,21,722511,,G,1184,G,4909,G,17906,87,22,17,26,20,2,0,0,0,0,0,0,0,0,13,21
50,21,722513,,G,487,G,1503,G,6378,44,23,4,8,8,1,0,0,0,0,0,0,0,0,13,21
50,21,722515,,H,144,H,569,H,2522,14,4,6,2,2,0,0,0,0,0,0,0,0,0,13,21
50,21,81----,,G,1035,H,6139,H,25703,206,147,41,12,3,2,1,0,0,0,0,0,0,0,13,21
50,21,811///,,H,263,G,1922,G,8158,69,50,15,4,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8111//,,G,217,G,1670,G,7030,55,40,11,4,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81111/,,G,133,G,979,G,4029,39,31,6,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811111,,G,128,G,952,G,3915,37,29,6,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811118,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81112/,,H,80,G,666,G,2899,14,7,5,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811121,,G,72,G,559,G,2488,11,4,5,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811122,A,S,0,G,107,G,411,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81119/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811191,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811192,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8112//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81121/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811211,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8113//,,G,26,G,198,G,917,7,4,3,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81131/,,G,26,G,198,G,917,7,4,3,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811310,,G,26,G,198,G,917,7,4,3,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8114//,A,S,0,S,0,H,191,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81141/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811411,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811412,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81143/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811430,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81149/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,811490,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812///,,H,241,S,0,H,5342,46,31,11,3,0,1,0,0,0,0,0,0,0,0,13,21
50,21,8121//,,H,98,H,362,G,1610,23,16,5,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81211/,,G,86,H,338,H,1374,17,11,4,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812111,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812112,,H,85,H,332,H,1350,16,10,4,2,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81219/,A,S,0,S,0,G,236,6,5,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812191,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812199,A,D,0,D,0,D,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8122//,,G,23,G,188,G,895,9,8,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81221/,A,S,0,G,182,G,788,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812210,A,S,0,G,182,G,788,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81222/,A,S,0,S,0,G,107,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812220,A,S,0,S,0,G,107,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8123//,B,D,0,D,0,D,0,7,3,2,1,0,1,0,0,0,0,0,0,0,0,13,21
50,21,81231/,A,S,0,H,45,G,237,4,2,2,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812310,A,S,0,H,45,G,237,4,2,2,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81232/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812320,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81233/,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,21
50,21,812331,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,21
50,21,8129//,,H,25,H,102,H,465,7,4,3,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81291/,,G,19,G,72,G,319,5,3,2,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812910,,G,19,G,72,G,319,5,3,2,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81292/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812921,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81293/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,812930,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813///,,G,531,H,3039,H,12203,91,66,15,5,3,1,1,0,0,0,0,0,0,0,13,21
50,21,8131//,,G,200,G,859,G,3523,46,35,7,3,0,1,0,0,0,0,0,0,0,0,13,21
50,21,81311/,,G,200,G,859,G,3523,46,35,7,3,0,1,0,0,0,0,0,0,0,0,13,21
50,21,813110,,G,200,G,859,G,3523,46,35,7,3,0,1,0,0,0,0,0,0,0,0,13,21
50,21,8132//,,G,6,G,34,G,170,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81321/,,G,6,G,34,G,170,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813211,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813212,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813219,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8133//,,G,35,G,204,G,926,11,9,1,1,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81331/,,G,35,G,204,G,926,11,9,1,1,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813311,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813312,B,S,0,G,139,G,636,5,4,0,1,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813319,A,S,0,G,58,G,256,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,8134//,,G,90,G,234,G,783,12,5,6,0,1,0,0,0,0,0,0,0,0,0,13,21
50,21,81341/,,G,90,G,234,G,783,12,5,6,0,1,0,0,0,0,0,0,0,0,0,13,21
50,21,813410,,G,90,G,234,G,783,12,5,6,0,1,0,0,0,0,0,0,0,0,0,13,21
50,21,8139//,C,D,0,D,0,D,0,18,13,1,1,2,0,1,0,0,0,0,0,0,0,13,21
50,21,81391/,A,S,0,G,63,G,330,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813910,A,S,0,G,63,G,330,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81392/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,813920,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,21,81393/,C,D,0,D,0,D,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,13,21
50,21,813930,C,D,0,D,0,D,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,13,21
50,21,81399/,,G,87,G,621,G,2361,11,7,1,1,2,0,0,0,0,0,0,0,0,0,13,21
50,21,813990,,G,87,G,621,G,2361,11,7,1,1,2,0,0,0,0,0,0,0,0,0,13,21
50,21,99----,A,S,0,S,0,H,73,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,21
50,23,------,,G,26064,G,269454,G,1122952,2230,1238,432,292,199,38,24,2,4,1,1,0,0,0,13,23
50,23,11----,,G,30,G,314,G,1170,7,5,0,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,113///,A,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,1133//,A,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,11331/,A,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,113310,A,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,115///,A,S,0,H,177,H,648,4,3,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,1152//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,11521/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,115210,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,1153//,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,11531/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,115310,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,21----,B,S,0,H,614,H,5043,9,4,3,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,212///,B,S,0,H,614,H,5043,9,4,3,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2123//,B,S,0,H,614,H,5043,9,4,3,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,21231/,B,S,0,H,585,H,4815,6,1,3,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,212311,B,D,0,D,0,D,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,212313,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,212319,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,21232/,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,212321,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,22----,,G,186,G,3759,G,17609,6,1,0,2,2,1,0,0,0,0,0,0,0,0,13,23
50,23,221///,,G,186,G,3759,G,17609,6,1,0,2,2,1,0,0,0,0,0,0,0,0,13,23
50,23,2211//,,G,186,G,3759,G,17609,6,1,0,2,2,1,0,0,0,0,0,0,0,0,13,23
50,23,22111/,C,D,0,D,0,D,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,13,23
50,23,221111,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,221115,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,23
50,23,221118,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,22112/,B,D,0,D,0,D,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,13,23
50,23,221122,B,D,0,D,0,D,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,13,23
50,23,23----,,G,1121,G,11094,G,58536,240,183,28,20,6,3,0,0,0,0,0,0,0,0,13,23
50,23,236///,,G,318,G,3110,G,14441,79,60,11,6,1,1,0,0,0,0,0,0,0,0,13,23
50,23,2361//,,G,206,G,1862,G,9113,69,57,6,5,1,0,0,0,0,0,0,0,0,0,13,23
50,23,23611/,,G,206,G,1862,G,9113,69,57,6,5,1,0,0,0,0,0,0,0,0,0,13,23
50,23,236115,,G,125,G,1195,G,5526,31,22,4,4,1,0,0,0,0,0,0,0,0,0,13,23
50,23,236116,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,236117,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,236118,,G,59,G,465,G,2516,35,33,2,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2362//,,G,112,G,1248,H,5328,10,3,5,1,0,1,0,0,0,0,0,0,0,0,13,23
50,23,23621/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,236210,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23622/,,G,106,G,1211,G,5105,9,3,4,1,0,1,0,0,0,0,0,0,0,0,13,23
50,23,236220,,G,106,G,1211,G,5105,9,3,4,1,0,1,0,0,0,0,0,0,0,0,13,23
50,23,237///,B,S,0,H,561,H,4226,11,7,2,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2371//,A,S,0,H,182,G,1047,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23711/,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,237110,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23713/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,237130,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2372//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23721/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,237210,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2373//,B,S,0,G,267,H,2580,4,2,1,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23731/,B,S,0,G,267,H,2580,4,2,1,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,237310,B,S,0,G,267,H,2580,4,2,1,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2379//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23799/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,237990,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238///,,G,747,G,7423,G,39869,150,116,15,12,5,2,0,0,0,0,0,0,0,0,13,23
50,23,2381//,,G,63,H,432,G,3721,27,24,2,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23811/,B,S,0,S,0,H,1510,8,7,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238110,B,S,0,S,0,H,1510,8,7,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23813/,,H,27,H,226,G,1081,7,6,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238130,,H,27,H,226,G,1081,7,6,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23814/,A,S,0,G,67,H,684,10,9,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238140,A,S,0,G,67,H,684,10,9,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23816/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238160,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2382//,,G,384,G,4261,G,17606,53,40,6,2,3,2,0,0,0,0,0,0,0,0,13,23
50,23,23821/,,G,272,G,3138,G,12294,23,15,2,2,2,2,0,0,0,0,0,0,0,0,13,23
50,23,238210,,G,272,G,3138,G,12294,23,15,2,2,2,2,0,0,0,0,0,0,0,0,13,23
50,23,23822/,,G,104,H,1004,H,4709,29,25,3,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,238220,,G,104,H,1004,H,4709,29,25,3,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,23829/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238290,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2383//,,G,160,G,1356,H,9055,40,31,4,4,1,0,0,0,0,0,0,0,0,0,13,23
50,23,23831/,,H,25,G,211,G,824,5,2,3,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238310,,H,25,G,211,G,824,5,2,3,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23832/,B,D,0,D,0,D,0,18,15,1,1,1,0,0,0,0,0,0,0,0,0,13,23
50,23,238320,B,D,0,D,0,D,0,18,15,1,1,1,0,0,0,0,0,0,0,0,0,13,23
50,23,23833/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238330,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23834/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238340,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23835/,B,S,0,H,228,H,1087,12,11,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238350,B,S,0,H,228,H,1087,12,11,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,23839/,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238390,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,13,23
50,23,2389//,,G,140,G,1374,G,9487,30,21,3,5,1,0,0,0,0,0,0,0,0,0,13,23
50,23,23891/,,G,119,G,1336,G,8804,24,17,2,4,1,0,0,0,0,0,0,0,0,0,13,23
50,23,238910,,G,119,G,1336,G,8804,24,17,2,4,1,0,0,0,0,0,0,0,0,0,13,23
50,23,23899/,B,S,0,H,38,H,683,6,4,1,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,238990,B,S,0,H,38,H,683,6,4,1,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31----,,H,2708,H,34611,H,185260,123,55,26,20,15,4,1,1,1,0,0,0,0,0,13,23
50,23,311///,G,D,0,D,0,D,0,27,9,4,4,7,1,0,1,1,0,0,0,0,0,13,23
50,23,3111//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31111/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311111,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,3112//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31122/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311224,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,3113//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31135/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311351,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,3114//,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,13,23
50,23,31141/,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,311412,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,31142/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311421,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23
50,23,3115//,F,S,0,H,6374,H,26281,4,0,0,0,2,1,0,1,0,0,0,0,0,0,13,23
50,23,31151/,,H,469,H,5270,H,21238,3,0,0,0,2,0,0,1,0,0,0,0,0,0,13,23
50,23,311511,B,D,0,D,0,D,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,13,23
50,23,311513,E,D,0,D,0,D,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,23
50,23,31152/,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,23
50,23,311520,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,23
50,23,3116//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31161/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311612,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,3118//,C,D,0,D,0,D,0,9,3,1,3,2,0,0,0,0,0,0,0,0,0,13,23
50,23,31181/,,H,94,H,506,H,2220,8,3,1,3,1,0,0,0,0,0,0,0,0,0,13,23
50,23,311811,,G,46,G,200,G,898,6,3,0,3,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311812,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,31182/,A,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,311821,A,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,3119//,F,D,0,D,0,D,0,7,2,2,0,2,0,0,0,1,0,0,0,0,0,13,23
50,23,31191/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,311911,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31192/,F,D,0,D,0,D,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,13,23
50,23,311920,F,D,0,D,0,D,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,13,23
50,23,31194/,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,311941,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,31199/,B,S,0,H,357,H,1450,3,1,1,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,311999,B,S,0,H,357,H,1450,3,1,1,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,312///,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,3121//,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,31212/,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,312120,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,23
50,23,31213/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,312130,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31214/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,312140,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,314///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,3141//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,31412/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,314120,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,23
50,23,315///,B,D,0,D,0,D,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,13,23
